id,name
1348360,"Michael Isard"
1348669,"Ryuichiro Higashinaka"
1349638,"Charles J. Fillmore"
1351785,"Jude W. Shavlik"
1352072,"Hal Daumé, III"
1352193,"Anish Nair"
1352567,"Prasanth B. Nair"
1352886,"James Reisman"
1354118,"Torsten Rohlfing"
1354464,"U. Grenander"
1354465,"Rajesh Parekh"
1354514,"Andrea Kowalski"
1355108,"Rebecca Frances Bruce"
1355231,"Sandip Debnath"
1356371,"Tina Eliassi-Rad"
1356419,"Geert-Jan M. Kruijff"
1356729,"Denis Bechet"
1357162,"Jiangjian Xiao"
1357344,"James Curtis Lester"
1357489,"Alessandro Duci"
1357823,"David J. Stracuzzi"
1358797,"F R Chung"
1360349,"Güter Neumann"
1360683,"G. Frederix"
1360723,"Song Wang"
1360969,"Jim Xiuquan Ji"
1361043,"Feng Zhang"
1361320,"Yunmei Chen"
1361672,"Huan Liu"
1363618,"Radim Šára"
1364394,"Shivani Agarwal"
1364874,"Ketil Bø"
1366713,"Douglas Fisher"
1367580,"John W. Fisher, III"
1368416,"Devina Desai"
1369484,"Lawrence B. Holder"
1369633,"Gianluca Bontempi"
1369867,"Julia Hirschberg"
1370017,"Carlos E. Thomaz"
1371077,"Demetri Terzopoulos"
1371124,"Craig Gotsman"
1372086,"Shiloh L. Dockstader"
1372581,"Peter D. Turney"
1372630,"C. Decaestecker"
1374767,"Thorsten Brants"
1375727,"Pat Langley"
1379100,"Susumu Katayama"
1379870,"P. Perona"
1380776,"Jeremy L. Wyatt"
1381125,"Mikio Nakano"
1381509,"Ciril Groselj"
1382691,"Davide Maltoni"
1383334,"Philip N. Klein"
1386182,"Matthew Brand"
1394926,"Matthew Brand"
1395887,"Thomas C. Chuang"
1395958,"Michael F. Cohen"
1397702,"Min Zhang"
1398249,"Heung-Yeung Shum"
1398481,"Huan Chang"
1399305,"Candace L. Sidner"
1402449,"Jun-ichi Tsujii"
1404682,"Chung Yong Lim"
1405542,"Mu Li"
1405564,"Ayhan Demiriz"
1405666,"HeuiSeok Lim"
1405674,"Hwasup Lim"
1405926,"Xiaoli Li"
1407936,"Sanjay Tiwari"
1408251,"J.-P. Pons"
1410998,"Hae-Chang Rim"
1412127,"Alvin H. Kam"
1412700,"B. Stenger"
1414921,"Daniel Freedman"
1415728,"M. Kearns"
1415731,"M. Kearns"
1415869,"Weng-Keen Wong"
1417034,"Paul Clough"
1417840,"R. Horaud"
1418035,"M. K. Teal"
1418351,"Do-Gil Lee"
1420822,"Edmond Boyer"
1421797,"L. Torresani"
1422580,"Seiichiro Hangai"
1422842,"Franck Genet"
1423633,"DeKang Lin"
1425704,"Yong S. Choi"
1425829,"K. Daniilidis"
1426946,"Piotr Wilinski"
1428133,"Stephen Lin"
1428394,"Stephen Lin"
1428458,"Richard M. Karp"
1429034,"Yiming Yang"
1430839,"Peter Rander"
1436415,"Luis Perez-Breva"
1436757,"Hongcheng Wang"
1438152,"Ricardo Silva"
1438334,"Hanzi Wang"
1438620,"T. S. Huang"
1439763,"W. Lam"
1440831,"Chi Wang"
1441259,"J. W. Lloyd"
1441517,"Michael Bowling"
1441522,"Chris Stauffer"
1441887,"S. K. Mitter"
1442475,"Neil A. Thacker"
1444730,"Johan Montagnat"
1446178,"Scott McDonald"
1446477,"Z. Rasheed"
1448955,"Guihong Cao"
1450763,"F. Béchet"
1451221,"Adam L. Berger"
1452835,"Marie-Odile Berger"
1453295,"Kathleen F. McCoy"
1453964,"Aurélien Max"
1454471,"Huiqi Li"
1456214,"David Eric Yarowsky"
1457636,"Sameh M. Yamany"
1459525,"Josephine Sullivan"
1460014,"Wei Zhang"
1460351,"Keith Hall"
1460683,"Robert N. Moll"
1464779,"Thomas Melluish"
1465043,"L Kaelbling"
1466400,"Chin-Yew Lin"
1466568,"Sepandar D. Kamvar"
1469134,"Simon Tong"
1469208,"Xin Tong"
1469538,"Michel Gangnet"
1469743,"Huma Lodhi"
1471531,"Jorge Cabrera-Gámez"
1471573,"Rémi Munos"
1473870,"G. Kokkinakis"
1474640,"Masatoshi Tsuchiya"
1475709,"Hang Li"
1476105,"Christopher Meek"
1477895,"O. Drbohlav"
1478671,"Carla E. Brodley"
1479900,"Michael Collins"
1480237,"Yevgeny Seldin"
1480651,"Robert C. Moore"
1480655,"Robert C. Moore"
1480696,"Alain Crouzil"
1480702,"Veronique Hoste"
1482471,"Tal Arbel"
1482850,"Chun-Nan Hsu"
1482853,"Wei Li"
1485478,"Kyung-Soon Lee"
1486455,"Jian-Cheng Wu"
1487792,"Naokazu Yokoya"
1488351,"Gregory F. Cooper"
1488848,"Andy Tsai"
1490387,"Christine E. McLaren"
1491735,"Lauri Karttunen"
1492794,"Jongmoo Choi"
1494679,"D. Raba"
1495780,"Dean F. Hougen"
1497894,"Christoph Bregler"
1502047,"S Sastry"
1502066,"Dimitrios Kalles"
1503289,"Simon Lacroix"
1503940,"Gerald Penn"
1504351,"Chiori Hori"
1504490,"Bernard Zenko"
1506013,"Jan Wieghardt"
1508968,"V. Cherkassky"
1509916,"Hai Leong Chieu"
1510099,"Denys Duchier"
1510142,"John R. Anderson"
1510221,"G. Semeraro"
1510880,"Khurram Shafique"
1511907,"Fuyuko Kido"
1512093,"Kiyoaki Aikawa"
1512456,"Peter Brockhausen"
1513005,"Claude Sammut"
1513201,"Kaleem Siddiqi"
1513350,"Maria Lapata"
1517708,"A. Hilton"
1519712,"Nitin Indurkhya"
1521603,"H. González-Banos"
1521860,"Maja J. Mataric"
1522439,"Partha Niyogi"
1522928,"Charles Kervrann"
1523312,"Weiming Hu"
1523335,"Minglun Gong"
1524221,"Rada Mihalcea"
1524514,"Kiriakos N. Kutulakos"
1524766,"Andrea Pohoreckyj Danyluk"
1524848,"Stuart Geman"
1524871,"H. Motoda"
1525174,"Yee-Hong Yang"
1525952,"Jun-ichi Hirasawa"
1526388,"Teruhisa Misu"
1526560,"Robert W. Frischholz"
1526671,"Greg Schohn"
1526884,"Luc M. J. Florack"
1528221,"Takayuki Okatani"
1528250,"Harry Wechsler"
1528899,"Ping Shyr"
1531188,"Kurt Mehlhorn"
1532420,"Massimiliano Pavan"
1534308,"Grégory Flandin"
1534453,"H H Nagel"
1534756,"T. Evgeniou"
1535016,"Hsin-Hsi Chen"
1535197,"Ciprian Ioan Chelba"
1535303,"Mihai Surdeanu"
1535308,"Arvind Sastry"
1535749,"Antony F. Bowers"
1536309,"Sanjoy Dasgupta"
1536424,"Bernhard Schölkopf"
1536460,"F. Chaumette"
1538282,"Mark Brodie"
1539010,"Kristian J. Concepcion"
1539841,"Stephen Benoit"
1540428,"Mingjing Li"
1540887,"Martin Riedmiller"
1542357,"Takayuki Hamamoto"
1544057,"Massimiliano Pontil"
1546002,"Yoshinori Sagisaka"
1546111,"Joost van de Weijer"
1546626,"Nanda Kambhatla"
1548314,"Yung Taek Kim"
1549345,"Changjiang Yang"
1550293,"Seishi Okamoto"
1551200,"Il-Kyun Jung"
1551612,"John Shawe-Taylor"
1551810,"Costas Tsatsoulis"
1552562,"Robby T. Tan"
1552613,"Lorenza Saitta"
1553198,"S. Avidan"
1553426,"Tele Tan"
1553524,"Olivier Chomat"
1553872,"A J van Doorn"
1554666,"Illah Nourbakhsh"
1554904,"Arun Ross"
1555388,"Daniel Scharstein"
1555395,"Hans-Ulrich Krieger"
1555647,"Abba M Krieger"
1556072,"Dominik Auf der Maur"
1556428,"Daisuke Miyazaki"
1557684,"W. Zhao"
1558411,"Mark A. Rubin"
1558978,"Arthur E. C. Pece"
1559032,"Gregory C. Sharp"
1559734,"Dominic Widdows"
1562014,"Christopher S. G. Khoo"
1563394,"Jianfeng Gao"
1563703,"Dimitris Samaras"
1565479,"Achim Hoffmann"
1566983,"Raymond J. Mooney"
1567735,"Cyril Allauzen"
1570590,"M. Toews"
1571641,"Yuanhui Zhou"
1571972,"Xiaofeng Yang"
1573607,"Visvanathan Ramesh"
1574536,"Yun Niu"
1576992,"Lars Bretzner"
1577302,"R. S. Weiss"
1577641,"Olga Uryupina"
1578696,"G Biswas"
1579065,"Hedvig Sidenbladh"
1579136,"Nikos Paragios"
1579818,"Paul Smith"
1580315,"Alexandre Guimond"
1581043,"Alberto Paccanaro"
1581110,"Francisco Casacuberta"
1581166,"Takashi Machida"
1581312,"D. Grimes"
1581401,"Yiannis Aloimonos"
1582834,"Amit Sethi"
1583314,"Atsushi Yamada"
1583364,"Gianluca Allaria"
1583540,"Kenji Yamada"
1584077,"M. Pavel"
1584402,"Jian Sun"
1585297,"João Gama"
1585312,"Matthias Zobel"
1585454,"Hiroshi Ishikawa"
1586020,"Gary Geunbae Lee"
1586374,"Scott Sanner"
1586812,"Haim Schweitzer"
1589023,"Hanning Zhou"
1590097,"Zaharin Yusoff"
1590362,"Akiko N. Aizawa"
1592100,"Daniel G. Shapiro"
1592548,"Jérôme Martin"
1593499,"Grace Ngai"
1593637,"David Renaudie"
1594505,"Allen Y. Yang"
1596333,"J J Koenderink"
1596728,"Serge Belongie"
1598977,"Wei Zhou"
1600053,"D. M. Gavrila"
1600170,"Walter Kasper"
1602343,"Kristen Grauman"
1602638,"Arindam Choudhury"
1602810,"R. Gaizauskas"
1602931,"Jeremy Yermiyahou Kaminski"
1602934,"Dennis Kibler"
1603136,"A. A. W. Smith"
1603275,"Srinivas Bangalore"
1603434,"P. Smyth"
1603699,"Stefano Soatto"
1604032,"M. Adda-Decker"
1604319,"Yongmian Zhang"
1604579,"Volker Blanz"
1604728,"C L Giles"
1604769,"Lori Lamel"
1604991,"John T. Maxwell"
1606169,"Corinna Richter"
1607658,"James Shaw"
1608076,"David Pierce"
1608333,"Michael L. Littman"
1611711,"Yasuhiro Sasaki"
1611855,"Linda G Shapiro"
1612467,"Jakub Piskorski"
1612738,"Bernd Kiefer"
1612766,"John C. Blitzer"
1612923,"Erin Bredensteiner"
1612939,"G. Székely"
1612968,"Gang Hua"
1613348,"Marko Robnik-Šikonja"
1614045,"Eraldo Ribeiro"
1614047,"António Ribeiro"
1615886,"Gregory Shakhnarovich"
1616309,"Kun Huang"
1616922,"Eric K. Ringger"
1618180,"Stéphanie Jehan-Besson"
1618546,"Richard Nock"
1618782,"D. Paiva"
1618960,"Vladimir Kolmogorov"
1619170,"A. Ja. Dikovsky"
1619288,"Sethu Vijayakumar"
1619678,"Charles S. Wiles"
1620049,"Hichem Sahbi"
1620097,"Somboon Hongeng"
1621104,"Alexander G. Hauptmann"
1621556,"Samuel W. Hasinoff"
1621674,"Abraham Wyner"
1622190,"K S Choi"
1622456,"Jun Morimoto"
1623185,"David Choi"
1623208,"Freddy Y. Y. Choi"
1623743,"Cen Li"
1624015,"Won Seug Choi"
1625554,"Renate Henschel"
1625774,"Dídac Busquets"
1626237,"William T. Freeman"
1627114,"Roma Robertson"
1627225,"Marshall F. Tappen"
1627376,"Michael Dyer"
1628448,"D. P. Robertson"
1629362,"Tomas Brodsky"
1629533,"Joseph Bockhorst"
1629538,"Ralf Herbrich"
1629618,"Paul A. Viola"
1629666,"A. Zelinsky"
1629771,"Maziar Palhang"
1629808,"Changsong Liu"
1629915,"Barbara L. Gates"
1630228,"N. Ayache"
1630382,"Tetsuji Nakagawa"
1630460,"Hiroshi Nakagawa"
1631565,"Yusuke Miyao"
1631822,"Sébastien Joga"
1632312,"Thomas B. Sebastian"
1632700,"F. Calderon"
1633034,"Bryan Singer"
1633295,"Nicola Fanizzi"
1633944,"Mads Nielsen"
1634433,"John Oliensis"
1635196,"W. Eric L. Grimson"
1636577,"Myriam Greff"
1637129,"Mircea Nicolescu"
1638244,"Thomas Hofmann"
1638741,"Jae Won Lee"
1638854,"Hsing-Kuo Pao"
1640260,"Daisuke Iijima"
1641126,"Junxin Zhang"
1641184,"Charles R. Dyer"
1644558,"Yan Liu"
1645402,"P. J. Giblin"
1645947,"Byron Dom"
1646016,"Luis Talavera"
1646166,"Klaus Mück"
1648038,"Howard J. Schultz"
1648464,"A. D. Worrall"
1648995,"Renaud Keriven"
1649356,"Yufeng Liu"
1650432,"Gavriel Speyer"
1650436,"Trevor Darrell"
1650656,"Theodore J. Perkins"
1652699,"R. Szeliski"
1652748,"Meirav Galun"
1653450,"Vineet Chaitanya"
1654628,"Nicholas Everett"
1654895,"Hayit Greenspan"
1654970,"Peter A. Flach"
1656689,"Aya Aner"
1657108,"Huafeng Liu"
1657500,"Seth Rogers"
1657600,"Ying Yang"
1657844,"Justine Cassell"
1658278,"Ann Copestake"
1660145,"Sui Zhifang"
1660706,"Assaf Zomet"
1661638,"Olivier Gérard"
1662451,"Peter L. Bartlett"
1663159,"Alexander Clark"
1664238,"Carlos Guestrin"
1664507,"Michael Brady"
1665372,"Joachim Buhmann"
1666439,"Fred J. Damerau"
1666594,"K. Kukich"
1666614,"Florica Mindru"
1666773,"Eleni Miltsakaki"
1667714,"Ricardo Aler"
1667776,"Sergey Ioffe"
1668125,"Javier Lorenzo"
1668397,"Etienne G. Huot"
1668978,"Yoram Singer"
1669861,"Václav Hlavác"
1670596,"Herman L. Ferrá"
1671107,"Jacob Goldberger"
1672919,"Rahul Swaminathan"
1673638,"Malvina Nissim"
1673762,"Alain Trouvé"
1674070,"Xiuwen Liu"
1674341,"Mats Rooth"
1674968,"Karel Oliva"
1674999,"A. Oliva"
1675468,"Jing Zhong"
1677786,"George Wilson"
1677870,"C. A. Knoblock"
1677978,"Cynthia A. Thompson"
1679253,"Christoph Tillmann"
1680915,"Stefan Kramer"
1681405,"Byoung-Tak Zhang"
1682645,"Alexander Berg"
1683115,"Arjan Kuijper"
1683279,"Andy Keane"
1683703,"D. Suter"
1684078,"T. Ludermir"
1686498,"Gunes Ercal"
1686955,"Martin Urban"
1687541,"Paola Sebastiani"
1688000,"Fumio Takechi"
1688416,"Xianghua Ying"
1690508,"Liu Wenyin"
1690915,"Edward M. Riseman"
1690953,"Edward M. Riseman"
1693056,"Lance Ramshaw"
1693155,"Tim Oates"
1693163,"Carole J. Twining"
1693674,"Tom Pierce"
1693774,"William B. Dolan"
1694068,"Alicia Abella"
1694590,"Mary Elaine Califf"
1695178,"N. Peterfreund"
1695306,"G. Satta"
1695455,"Kyo Kageura"
1695695,"Melissa Dominguez"
1695710,"Tomaso Poggio"
1696004,"Ehud Rivlin"
1697003,"Cosmin Munteanu"
1697170,"William M. Campbell"
1698464,"Alain Trubuil"
1698681,"Arnold W. M. Smeulders"
1698809,"J. Deutscher"
1699130,"Gerardo Hermosillo"
1699311,"Éva Sáfár"
1700565,"Kalle Åström"
1701367,"Robert C. Holte"
1702811,"K Ramamohanarao"
1704302,"D Maio"
1705477,"Simone Teufel"
1707517,"Jeffrey C. Reynar"
1707622,"M Hebert"
1708361,"H. Ney"
1708960,"Vladimir Petkevic"
1709306,"Joshua Gluckman"
1709864,"Javier Sánchez"
1709879,"J. Sánchez"
1711030,"Manuel Bodirsky"
1711494,"Benoit Huet"
